beta_hub,beta_tip,sigma,eta,P0,T0,PR,TR,eta_isen
16.067568255076143,55.69079396473916,0.935317197870617,0.9101075649075236,98089.62194229051,305.2038454465507,1.6023069833525643,1.1560440595471457,0.9240445462695104
14.551572034348483,63.401076405750146,0.9041910105121299,0.9091975686522301,100313.02318511398,274.4403823725352,1.5714744629949662,1.1503802451852514,0.9167249362275286
11.070638693390517,59.75563563010289,0.9172373037070709,0.894444343528207,107624.96585296835,281.35469305845754,1.6149577928479395,1.1622114996265127,0.9047786880272133
13.248307238408852,62.03567667760225,0.9483603897252976,0.9007823854731531,100323.62791822654,264.82517458817415,1.6440193818502573,1.1677036321781766,0.9100822453985143
11.416125341359889,56.119817681012684,0.9370986190294369,0.9286225036876421,100191.19386261572,293.22315981364636,1.6641381698530597,1.1661557578450625,0.9427100006351545
14.56069795034618,63.52337168397033,0.9304866191963755,0.9393073616791687,102556.2483440466,298.8234731931825,1.544936476087238,1.1397556212665827,0.9468941746487839
10.299652815555092,58.61324939367583,0.9590296287667142,0.899422033006418,96800.04735031078,259.2995041912507,1.7321282544360377,1.1863142878411597,0.912145605399126
10.958889400872998,62.38012246880014,0.926661414199024,0.9080806287308378,101769.39616229571,281.6072359619586,1.5947643831420724,1.1556454420963602,0.9165072962112244
11.14507756917094,62.27244019936326,0.9425400447456346,0.9144639367414723,97818.30185308319,288.85027262395073,1.5892988522882274,1.1533228220594849,0.9230846100255528
14.714094269687674,63.3177684666962,0.9234042778140618,0.88467019925427,99830.03573887433,282.1337856174867,1.5409341562505614,1.147430943845804,0.8919083128883657
11.950261556747211,59.89432894943698,0.9048368045145792,0.8977709738902784,99049.99299326015,284.1041174660854,1.5990955293581937,1.1581032624275684,0.9078621851245351
14.56439128744303,63.760967332104734,0.9552826286671157,0.9299259484797922,102744.03875781922,276.9548889368579,1.6010014077529153,1.1534558064430296,0.9378935664316179
13.902338490415879,64.00987225289828,0.8911156827090566,0.8971805212798432,99156.22619032748,311.2744578005998,1.4660585033173215,1.1278758410849277,0.9032645722107745
18.22068094957192,64.08859412705522,0.909279135895312,0.9148523104806489,99172.31903447432,277.36282311094124,1.5399594599510635,1.142417139711475,0.9218718303493855
18.34624619857101,60.66646935568208,0.9640512507632085,0.8969724941198896,98179.53376287592,305.9739756389904,1.5364371406455455,1.1439730061366777,0.9067702337159947
19.977348710652937,63.78375377400901,0.9355957662838706,0.9096790988383937,101148.3384661564,292.15429007757587,1.5093125094763824,1.1361346166864519,0.9168244121257109
16.437877209009308,64.53224101337133,0.9264733111101562,0.8791742356408618,100028.19657480848,298.7571578182709,1.4734141229800628,1.132298344032313,0.885135382370099
17.9033019078665,60.677042478348724,0.9189678619004915,0.9040792187613432,99447.12324161669,277.32211082346174,1.594940339754989,1.1560585723966144,0.914311854661196
11.521680227143905,57.325621925766605,0.9074868559638631,0.8972054657448997,101677.21943054958,294.90057996650523,1.602328530144352,1.1586173310213532,0.9090813554439815
14.46084262754546,59.66026551954902,0.9104442659646576,0.9118373643254281,97771.3404446455,265.86538150170543,1.6630864610611906,1.1694341968555686,0.9232362773204335
18.886252489671172,60.19985948717453,0.9042438208116682,0.9146684227081364,101254.41575629787,285.9188310992397,1.5760430086427437,1.1500120207003826,0.925268974200941
17.96854973689758,55.18335808293836,0.9396421360219023,0.8957080446518924,109254.14370680392,303.9075194804907,1.5935108980395016,1.1564775032051562,0.9099934602496708
11.019453028291371,64.01013149604265,0.9379468076010397,0.8953893860656402,97704.8704268617,269.0279742406691,1.5969222797181652,1.1585065160806594,0.9027497819301573
16.846696203992646,63.107856390253446,0.9090655114500423,0.8864984272376927,102146.85945516471,265.2252579336374,1.5735146294232947,1.1546373092270235,0.894216211786312
19.54887072162471,64.8208839623364,0.9536813019472444,0.905908717811346,102970.71292653593,303.1748642354077,1.4745114662899406,1.1286515409230584,0.9120729418030379
10.24297992480261,58.88114183428316,0.9276388009956033,0.919233871086915,106147.26933337635,289.95313392451436,1.6326395225693597,1.1615362193192278,0.9306822238297168
18.36671151529205,59.00563832661018,0.8848941032902948,0.8930838223742104,103396.18374046226,307.69539722043373,1.5154049817890585,1.139585353788238,0.903439564984639
15.832979161415482,61.06025313450115,0.9383038247911843,0.8855462601289367,97483.97448537432,281.1963279470559,1.580895942068201,1.1562036261301396,0.8950000289137665
14.568246763913606,56.60844591170403,0.9280486372035868,0.8995483251073869,105568.28075659853,287.19250148069807,1.6333675599198838,1.1648482957463835,0.9128721999639292
11.681149838218232,63.37924438288487,0.9334241944320026,0.8859264514113641,99841.94739566755,279.60835605099595,1.565220077134589,1.1528711198191786,0.8933118841618497
18.486605149895944,60.163419161795254,0.9487225908449236,0.9136265517609904,97502.73467095314,297.10386189887345,1.5704261120439984,1.148903607826058,0.9243589942647343
17.136164761105555,56.86352950646421,0.9131579428146018,0.8909035072884184,99783.94567531999,312.62421537985523,1.5430169082308276,1.1461009876439021,0.9030166878078861
18.68495713505937,60.24814499360722,0.9673289680359496,0.8663845744891743,100934.54798687407,280.59894462692057,1.5783575212688778,1.1588603423173436,0.8767389263500847
19.660661861977214,56.33682085071658,0.9077539471366749,0.8748268857698377,101203.53129840271,279.58204509258843,1.6055604266987973,1.1630464229090844,0.8884277561958115
12.086803190964728,64.68011567349274,0.8890468206028258,0.8712141189784667,100580.55724857812,277.8254925240088,1.5139982907742602,1.1434210920610852,0.8771943325495339
16.642117174173965,58.68233378091597,0.925272751576985,0.8749666748192394,108393.35152035474,279.4998348087787,1.5985377271230383,1.161811703257136,0.886351153724494
13.415758879854707,56.18843961600523,0.9339806386918822,0.899394842388264,97145.24804281509,297.7262189458455,1.6151700208753355,1.1608647122383295,0.9126213026148783
13.993964142715221,62.29717708671912,0.8993754822063187,0.8790102294552767,99315.24501301824,296.01403041705254,1.5116043232529135,1.1413482196096056,0.8864580460800352
10.317677768044764,57.924930554582275,0.8941854888210254,0.8953157814428372,100938.7204309211,282.40671391586403,1.625841679101436,1.164274380517008,0.9068265363115732
13.22602161419588,56.99858194966264,0.9451303163465753,0.891612130792096,104196.88928628241,276.74873238707164,1.6659590879718986,1.173499018982839,0.904893615887837
